0.19207777,-0.117489465,-0.35194227,0.0730283,0.11912096,0.22685681,0.34463114,0.13542344,0.027033385,0.2016127,0.11837665,-0.05109274,0.2899248,-0.31840613,-0.23381019,-0.087280795,0.18286645,0.003395722,-0.43926713,-0.10957808,0.09856587,0.24658674,-0.17175758,0.023742659,0.13206303,-0.037684362,0.10231027,0.07843244,2.7660362e-06,-0.088750385,0.29570264,0.16155992
-0.028677905,0.038334686,0.033629216,-0.07020789,0.15755604,0.136078,0.42016265,0.023497662,-0.069159776,0.17066859,-0.022317925,-0.15723372,0.14741147,-0.10302403,-0.2627855,-0.18403003,-0.06790631,-0.12014137,-0.3753224,0.028471839,0.21590318,0.06531433,0.02410749,0.120142035,0.08861887,0.037975077,0.22713383,-0.17587095,0.029340426,0.22757019,0.4304077,0.26261526
0.05627355,-0.072624706,-0.112168826,0.027986828,0.10765385,0.23686734,0.3992413,-0.002824568,0.048500534,0.018324802,0.0929521,-0.15938698,0.22246405,-0.018173097,-0.22197366,-0.116993785,0.2676214,0.1041781,-0.2777562,-0.17272012,0.013512261,0.21576156,-0.111045256,0.14034948,0.0047974265,0.070186816,0.10232934,-0.19911109,0.04593374,0.07510081,0.21255466,0.06840253
0.184316,-0.24309042,-0.11495957,-0.03475648,0.065371536,-0.041474678,0.27378672,0.08179364,-0.13415265,0.12688804,0.19940789,-0.12190587,0.29116967,-0.065341264,-0.09609217,-0.15001988,0.09269542,-0.09264306,-0.22968689,-0.022958674,0.056412265,-0.06797675,-0.021970287,0.07738396,0.098073535,0.23078799,0.058783222,0.11118135,-0.011246326,0.16521813,0.23595056,-0.06773437
0.12839867,-0.31827718,-0.13434827,0.14614473,-0.12394239,0.20769267,0.2668888,0.028131234,0.042983457,-0.06906105,-0.005510661,0.09046151,0.1773789,-0.19934031,-0.3050783,0.028892012,0.28900853,0.10268907,-0.38836184,-0.29920346,-0.29017138,0.18016845,-0.013295436,-0.0003262236,0.018915946,0.05810907,-0.00082168693,-0.24827941,0.18107942,-0.1661166,0.18950437,0.05749872
0.19207777,-0.117489465,-0.35194227,0.0730283,0.11912096,0.22685681,0.34463114,0.13542344,0.027033385,0.2016127,0.11837665,-0.05109274,0.2899248,-0.31840613,-0.23381019,-0.087280795,0.18286645,0.003395722,-0.43926713,-0.10957808,0.09856587,0.24658674,-0.17175758,0.023742659,0.13206303,-0.037684362,0.10231027,0.07843244,2.7660362e-06,-0.088750385,0.29570264,0.16155992
-0.1544002,-0.029037122,-0.18157013,-0.09915933,0.19129185,0.1958942,0.47232434,0.0060997684,-0.14109096,0.034128502,0.07273681,-0.093257435,0.16066578,-0.19578661,-0.20367634,-0.16089395,0.08727018,0.026033632,-0.35578236,0.04110175,0.002763557,0.17947555,-0.19884677,0.16621907,0.024512302,-0.0034247418,0.19323415,-0.17385408,0.021755146,0.09610572,0.16638808,0.113379665
0.13991687,-0.002573745,-0.13271871,-0.04401732,0.17353569,0.069999404,0.4056501,0.08954021,-0.015375509,0.07907444,0.14987436,0.008774281,0.1475671,0.011163847,-0.2621972,-0.16220948,0.24218853,0.0054293755,-0.23602132,-0.22423668,-0.08165546,0.01804866,-0.065352775,0.08802764,-0.03451024,0.08301878,-0.0045629493,-0.24749917,0.0414726,0.028335756,0.26974127,-0.053832904
-0.12335721,-0.00503901,0.07376113,-0.08919054,0.04856216,0.2691704,0.3452687,0.01373108,-0.1996687,0.012754801,0.019519944,-0.069706626,0.122279696,-0.16917342,-0.12818396,-0.08092241,0.023704808,-0.04196431,-0.32709736,-0.00853361,-0.0070105568,0.0723887,-0.031266544,0.1039973,0.13284679,-0.021196691,0.1754967,-0.038575333,0.11512922,0.016004197,0.4235101,0.18153602
0.12138303,0.10709964,-0.13694495,0.054715063,0.23229451,0.08758923,0.3400318,0.107286565,-0.09622747,0.038735837,0.13230355,-0.25900716,0.20812638,-0.13504818,-0.18169872,0.0068445555,0.2127592,-0.008969589,-0.41163653,-0.24199979,0.021454087,0.17616935,-0.0426106,0.05474614,0.23027438,0.018663969,0.16831379,-0.0733573,0.08364674,0.08950003,0.13137862,0.059685674
0.05904013,-0.05997385,-0.15871699,-0.1392803,0.17564179,0.1751402,0.3696763,-0.056434806,-0.13750839,-0.040751062,0.13743554,-0.14699645,0.069691576,-0.08259302,-0.08453342,-0.06514466,0.2621269,0.014685096,-0.28426152,-0.11785085,-0.05145949,0.061554514,-0.13440876,0.1664457,0.23393908,0.009214035,0.1648142,-0.28886968,0.09446013,-0.008118694,0.40646863,0.06651296
-0.053804625,-0.019454436,-0.02230712,0.040581536,0.024552548,0.1504413,0.2340421,-0.009485452,0.08839476,0.009667903,-0.13769834,-0.057387657,0.02983504,-0.05507895,-0.28282714,-0.092685066,0.051411543,-0.10434109,-0.2845025,0.028827652,-0.08510136,0.17622848,-0.18653111,0.11423008,0.15549158,0.03869436,0.08831051,-0.087637424,0.08731356,-0.011078869,0.37378773,0.17320473
